time_utc,open,high,low,close,tick_volume
2025-10-28 17:00:00,1.32896,1.32902,1.32694,1.32704,23840
2025-10-28 21:00:00,1.32681,1.32806,1.32674,1.32725,18803
2025-10-29 01:00:00,1.32722,1.32745,1.32490,1.32508,26243
2025-10-29 05:00:00,1.32509,1.32515,1.32080,1.32084,35433
2025-10-29 09:00:00,1.32081,1.32284,1.31967,1.32038,36912
2025-10-29 13:00:00,1.32039,1.32472,1.31948,1.32276,44359
2025-10-29 17:00:00,1.32273,1.32317,1.31406,1.31944,51955
2025-10-29 21:00:00,1.31921,1.32077,1.31783,1.32033,19647
2025-10-30 01:00:00,1.32032,1.32179,1.31962,1.32161,33319
2025-10-30 05:00:00,1.32163,1.32192,1.31848,1.32076,39373
2025-10-30 09:00:00,1.32077,1.32094,1.31354,1.31376,40591
2025-10-30 13:00:00,1.31371,1.31809,1.31167,1.31554,47008
2025-10-30 17:00:00,1.31553,1.31591,1.31391,1.31497,25971
2025-10-30 21:00:00,1.31447,1.31615,1.31419,1.31593,17714
2025-10-31 01:00:00,1.31589,1.31651,1.31498,1.31566,22066
2025-10-31 05:00:00,1.31567,1.31572,1.31253,1.31411,30296
2025-10-31 09:00:00,1.31410,1.31483,1.31043,1.31068,35539
2025-10-31 13:00:00,1.31067,1.31428,1.30969,1.31283,45509
2025-10-31 17:00:00,1.31284,1.31488,1.31228,1.31440,23037
2025-11-02 22:00:00,1.31245,1.31416,1.31235,1.31351,22504
2025-11-03 02:00:00,1.31350,1.31460,1.31333,1.31419,21484
2025-11-03 06:00:00,1.31418,1.31492,1.31169,1.31249,29199
2025-11-03 10:00:00,1.31252,1.31467,1.31203,1.31267,30540
2025-11-03 14:00:00,1.31268,1.31624,1.31086,1.31446,39035
2025-11-03 18:00:00,1.31451,1.31482,1.31349,1.31386,19866
2025-11-03 22:00:00,1.31334,1.31407,1.31184,1.31248,21282
2025-11-04 02:00:00,1.31247,1.31334,1.31176,1.31217,23474
2025-11-04 06:00:00,1.31216,1.31394,1.30588,1.30630,38969
2025-11-04 10:00:00,1.30629,1.30791,1.30531,1.30577,32649
2025-11-04 14:00:00,1.30577,1.30650,1.30253,1.30284,38347
2025-11-04 18:00:00,1.30282,1.30289,1.30099,1.30197,22028
2025-11-04 22:00:00,1.30171,1.30271,1.30099,1.30158,20447
2025-11-05 02:00:00,1.30168,1.30301,1.30135,1.30220,23675
2025-11-05 06:00:00,1.30220,1.30534,1.30193,1.30396,29797
2025-11-05 10:00:00,1.30394,1.30469,1.30116,1.30258,32001
2025-11-05 14:00:00,1.30256,1.30495,1.30135,1.30391,40457
2025-11-05 18:00:00,1.30390,1.30543,1.30377,1.30513,17820
2025-11-05 22:00:00,1.30453,1.30650,1.30448,1.30627,17248
2025-11-06 02:00:00,1.30628,1.30659,1.30567,1.30607,21275
2025-11-06 06:00:00,1.30608,1.30895,1.30531,1.30806,32629
2025-11-06 10:00:00,1.30807,1.31251,1.30595,1.31080,38904
2025-11-06 14:00:00,1.31075,1.31246,1.30802,1.31219,45618
2025-11-06 18:00:00,1.31220,1.31429,1.31200,1.31381,25957
2025-11-06 22:00:00,1.31242,1.31419,1.31201,1.31254,21304
2025-11-07 02:00:00,1.31255,1.31307,1.31152,1.31191,21860
2025-11-07 06:00:00,1.31195,1.31279,1.30944,1.30979,30287
2025-11-07 10:00:00,1.30980,1.31381,1.30958,1.31309,36565
2025-11-07 14:00:00,1.31309,1.31744,1.31272,1.31706,42984
2025-11-07 18:00:00,1.31707,1.31750,1.31527,1.31599,26735
2025-11-09 22:00:00,1.31449,1.31602,1.31347,1.31512,27754
2025-11-10 02:00:00,1.31511,1.31602,1.31424,1.31551,25522
2025-11-10 06:00:00,1.31549,1.31844,1.31387,1.31734,36802
2025-11-10 10:00:00,1.31735,1.31911,1.31516,1.31745,32270
2025-11-10 14:00:00,1.31745,1.31799,1.31458,1.31787,39569
2025-11-10 18:00:00,1.31786,1.31850,1.31731,1.31747,23748
