time_utc,open,high,low,close,tick_volume
2018-05-15 13:00:00,110.20300,110.38000,110.17700,110.28700,26917
2018-05-15 17:00:00,110.29300,110.45400,110.24800,110.35300,18780
2018-05-15 21:00:00,110.29500,110.38600,110.19800,110.32800,15289
2018-05-16 01:00:00,110.33200,110.38500,110.19700,110.24700,13176
2018-05-16 05:00:00,110.25100,110.30600,110.07800,110.17600,19314
2018-05-16 09:00:00,110.17700,110.27700,110.07600,110.12000,23628
2018-05-16 13:00:00,110.11900,110.34700,110.04000,110.08500,25260
2018-05-16 17:00:00,110.08400,110.40300,110.08300,110.40300,10921
2018-05-16 21:00:00,110.38300,110.40000,110.27000,110.33400,10983
2018-05-17 01:00:00,110.33300,110.37300,110.07400,110.32000,14495
2018-05-17 05:00:00,110.32100,110.74400,110.23900,110.67200,23479
2018-05-17 09:00:00,110.67500,110.80300,110.56300,110.75300,19401
2018-05-17 13:00:00,110.75200,110.85900,110.62900,110.64600,22407
2018-05-17 17:00:00,110.64700,110.80600,110.64400,110.77300,11060
2018-05-17 21:00:00,110.75700,110.92100,110.72100,110.88100,11584
2018-05-18 01:00:00,110.88200,111.00400,110.88100,110.92100,10707
2018-05-18 05:00:00,110.92300,111.02000,110.80700,110.95000,15833
2018-05-18 09:00:00,110.94900,111.08200,110.90100,110.95100,16182
2018-05-18 13:00:00,110.95000,111.00500,110.61200,110.62000,22742
2018-05-18 17:00:00,110.62100,110.77800,110.61400,110.76400,8405
2018-05-20 21:00:00,110.86800,111.06900,110.82300,111.02900,10554
2018-05-21 01:00:00,111.03200,111.24600,110.95000,111.23900,13480
2018-05-21 05:00:00,111.23800,111.39500,111.21600,111.30600,14539
2018-05-21 09:00:00,111.30700,111.36300,111.23800,111.25800,10565
2018-05-21 13:00:00,111.25600,111.26000,111.01500,111.02100,15679
2018-05-21 17:00:00,111.02600,111.14600,110.95400,111.04400,8601
2018-05-21 21:00:00,111.01700,111.07100,110.87500,110.96400,10449
2018-05-22 01:00:00,110.96300,111.00800,110.84000,110.93900,10396
2018-05-22 05:00:00,110.94100,111.18500,110.89400,110.99400,19421
2018-05-22 09:00:00,110.99300,111.02800,110.79700,110.91200,16068
2018-05-22 13:00:00,110.90900,111.07900,110.85600,110.94300,18254
2018-05-22 17:00:00,110.94200,111.02400,110.85900,110.89600,9227
2018-05-22 21:00:00,110.89300,110.92000,110.72300,110.85300,10936
2018-05-23 01:00:00,110.85200,110.85200,110.37800,110.49200,20621
2018-05-23 05:00:00,110.49300,110.52500,109.78000,109.86500,29142
2018-05-23 09:00:00,109.86400,109.98000,109.55700,109.90500,27395
2018-05-23 13:00:00,109.90600,110.25500,109.89100,110.25300,29993
2018-05-23 17:00:00,110.25200,110.33100,110.00700,110.08200,20523
2018-05-23 21:00:00,110.05900,110.09000,109.65500,109.66900,16385
2018-05-24 01:00:00,109.66800,109.70800,109.38200,109.48100,20993
2018-05-24 05:00:00,109.48200,109.75200,109.33200,109.70800,25507
2018-05-24 09:00:00,109.70700,109.76600,109.51300,109.64000,17926
2018-05-24 13:00:00,109.63900,109.63900,108.95400,109.32800,34141
2018-05-24 17:00:00,109.32700,109.37500,109.22800,109.24800,12667
2018-05-24 21:00:00,109.23900,109.54800,109.08300,109.52300,14434
2018-05-25 01:00:00,109.52200,109.74400,109.51300,109.54000,16679
2018-05-25 05:00:00,109.53800,109.59000,109.33000,109.53700,21041
2018-05-25 09:00:00,109.54000,109.59600,109.29700,109.35200,23407
2018-05-25 13:00:00,109.35900,109.43100,109.12400,109.42700,26175
2018-05-25 17:00:00,109.42900,109.57200,109.36800,109.44500,11171
2018-05-27 21:00:00,109.73100,109.83000,109.46400,109.47900,13509
2018-05-28 01:00:00,109.48000,109.52300,109.31500,109.40600,14606
2018-05-28 05:00:00,109.40900,109.61200,109.38300,109.39000,18075
2018-05-28 09:00:00,109.39100,109.47500,109.23400,109.34700,20833
2018-05-28 13:00:00,109.35100,109.43700,109.25100,109.41800,10987
2018-05-28 17:00:00,109.41700,109.43600,109.31500,109.40900,8897
2018-05-28 21:00:00,109.39900,109.46700,109.13900,109.20600,11590
2018-05-29 01:00:00,109.20500,109.23900,108.91600,109.07900,17221
2018-05-29 05:00:00,109.08000,109.12400,108.42700,108.60300,38003
2018-05-29 09:00:00,108.60100,109.00900,108.54400,108.93800,37438
2018-05-29 13:00:00,108.94000,109.10800,108.52900,108.76700,37408
2018-05-29 17:00:00,108.76600,108.78500,108.11400,108.76800,26643
2018-05-29 21:00:00,108.75700,108.78100,108.35200,108.48800,17537
2018-05-30 01:00:00,108.49000,108.77600,108.43300,108.63800,20767
2018-05-30 05:00:00,108.63100,108.88600,108.47100,108.65300,32184
2018-05-30 09:00:00,108.65500,108.97900,108.57500,108.83600,30974
2018-05-30 13:00:00,108.84000,109.07400,108.81100,108.91400,31334
2018-05-30 17:00:00,108.91300,108.96800,108.82800,108.90100,10939
2018-05-30 21:00:00,108.90400,108.90500,108.53600,108.71700,12733
2018-05-31 01:00:00,108.71600,108.80700,108.54200,108.71000,13850
2018-05-31 05:00:00,108.70900,108.94500,108.57100,108.94500,26875
2018-05-31 09:00:00,108.94400,109.00300,108.75600,108.81900,21501
2018-05-31 13:00:00,108.82000,108.83500,108.38600,108.73700,39487
2018-05-31 17:00:00,108.73800,108.87800,108.61900,108.80900,16913
2018-05-31 21:00:00,108.80800,108.93600,108.72200,108.86500,9527
2018-06-01 01:00:00,108.86600,109.24100,108.73300,109.10600,18913
2018-06-01 05:00:00,109.10700,109.23500,109.03200,109.21100,20809
2018-06-01 09:00:00,109.21000,109.69600,109.15900,109.68700,23032
2018-06-01 13:00:00,109.68600,109.73300,109.42700,109.49100,27703
2018-06-01 17:00:00,109.49200,109.58300,109.42200,109.50700,9185
2018-06-03 21:00:00,109.45500,109.76700,109.45000,109.72900,10973
2018-06-04 01:00:00,109.72800,109.73200,109.55500,109.62500,13310
2018-06-04 05:00:00,109.62400,109.72500,109.45900,109.53300,19912
2018-06-04 09:00:00,109.53100,109.64100,109.37200,109.51100,16352
2018-06-04 13:00:00,109.50900,109.74500,109.46300,109.68900,19127
2018-06-04 17:00:00,109.69100,109.85300,109.65400,109.81600,7573
2018-06-04 21:00:00,109.78900,109.99300,109.76900,109.88600,12098
2018-06-05 01:00:00,109.88500,109.98700,109.77200,109.95000,15030
2018-06-05 05:00:00,109.95200,110.00500,109.73100,109.74800,20157
2018-06-05 09:00:00,109.74900,109.81800,109.65100,109.67300,17738
2018-06-05 13:00:00,109.67600,109.90000,109.47300,109.57400,24884
2018-06-05 17:00:00,109.57300,109.81700,109.55900,109.79400,9700
2018-06-05 21:00:00,109.77800,109.94100,109.77800,109.82600,11190
2018-06-06 01:00:00,109.82500,109.97200,109.81600,109.93800,11240
2018-06-06 05:00:00,109.93700,110.14800,109.85900,110.05900,25122
2018-06-06 09:00:00,110.06200,110.22900,110.04700,110.09100,18099
2018-06-06 13:00:00,110.09300,110.13600,109.89600,110.12200,19931
2018-06-06 17:00:00,110.11600,110.26600,110.09500,110.18700,9717
2018-06-06 21:00:00,110.17900,110.22200,110.09200,110.15400,14343
2018-06-07 01:00:00,110.15100,110.17500,109.86500,109.90400,17821
2018-06-07 05:00:00,109.90300,110.06900,109.84300,109.94200,18744
2018-06-07 09:00:00,109.94400,110.09200,109.89500,109.98800,15704
2018-06-07 13:00:00,109.99000,110.04500,109.70400,109.77600,23345
2018-06-07 17:00:00,109.77700,109.78100,109.47800,109.69900,22628
2018-06-07 21:00:00,109.68900,109.83300,109.60600,109.80100,12125
2018-06-08 01:00:00,109.80000,109.85100,109.63600,109.65500,14586
2018-06-08 05:00:00,109.65600,109.73100,109.29900,109.32100,29342
2018-06-08 09:00:00,109.32000,109.54500,109.19800,109.54200,22058
2018-06-08 13:00:00,109.54100,109.60200,109.33600,109.49800,21973
2018-06-08 17:00:00,109.49600,109.54300,109.39700,109.53700,9085
2018-06-10 21:00:00,109.30000,109.54000,109.30000,109.44800,9778
2018-06-11 01:00:00,109.44700,109.83400,109.39900,109.79500,19696
2018-06-11 05:00:00,109.79400,110.07000,109.75500,109.96000,17127
2018-06-11 09:00:00,109.96200,110.05000,109.90400,109.90500,12679
2018-06-11 13:00:00,109.90600,110.05200,109.84400,110.01300,13450
2018-06-11 17:00:00,110.01200,110.11800,110.00500,110.03300,7281
2018-06-11 21:00:00,110.03300,110.49300,109.96100,110.31600,16604
2018-06-12 01:00:00,110.31700,110.43200,110.12800,110.38700,20429
2018-06-12 05:00:00,110.39000,110.43700,110.14000,110.22100,21437
2018-06-12 09:00:00,110.22000,110.42400,110.10000,110.27900,16770
2018-06-12 13:00:00,110.27800,110.30100,110.16000,110.25900,14278
2018-06-12 17:00:00,110.25700,110.48600,110.25200,110.37100,12256
2018-06-12 21:00:00,110.35900,110.54200,110.32200,110.47100,13779
2018-06-13 01:00:00,110.47000,110.68900,110.46200,110.63900,10823
2018-06-13 05:00:00,110.63800,110.71800,110.54400,110.62300,13903
2018-06-13 09:00:00,110.62400,110.65200,110.46400,110.47800,11127
